episode,step,reward,mean_100
1074,261424,290.0,330.67
1075,261683,259.0,329.34
1076,261951,268.0,329.77
1077,262253,302.0,327.79
1078,262613,360.0,326.63
1079,262958,345.0,326.51
1080,263284,326.0,327.1
1081,263573,289.0,327.57
1082,263877,304.0,327.65
1083,264151,274.0,326.62
1084,264651,500.0,328.46
1085,265151,500.0,328.46
1086,265525,374.0,328.34
1087,266021,496.0,330.11
1088,266430,409.0,332.37
1089,266930,500.0,335.4
1090,267393,463.0,337.94
1091,267634,241.0,338.25
1092,267873,239.0,339.12
1093,268106,233.0,339.3
1094,268552,446.0,342.78
1095,268783,231.0,343.23
1096,268993,210.0,343.63
1097,269190,197.0,343.57
1098,269392,202.0,343.98
1099,269580,188.0,344.4
1100,269770,190.0,344.04
1101,269930,160.0,343.89
1102,270104,174.0,343.68
1103,270314,210.0,344.91
1104,270491,177.0,345.14
1105,270691,200.0,344.37
1106,270868,177.0,342.13
1107,271077,209.0,339.22
1108,271293,216.0,339.21
1109,271510,217.0,336.67
1110,271692,182.0,334.95
1111,271872,180.0,333.21
1112,272103,231.0,330.81
1113,272319,216.0,327.97
1114,272580,261.0,325.58
1115,272805,225.0,324.97
1116,273003,198.0,323.53
1117,273208,205.0,322.7
1118,273499,291.0,322.75
1119,273740,241.0,321.22
1120,273994,254.0,319.75
1121,274213,219.0,319.16
1122,274600,387.0,320.05
1123,274853,253.0,319.73
1124,275188,335.0,320.47
1125,275530,342.0,319.72
1126,275892,362.0,318.34
1127,276392,500.0,319.6
1128,276793,401.0,318.61
1129,277293,500.0,318.64
1130,277793,500.0,319.6
1131,278293,500.0,319.79
1132,278793,500.0,319.79
1133,279217,424.0,319.03
1134,279556,339.0,319.48
1135,280056,500.0,320.36
1136,280285,229.0,320.11
1137,280666,381.0,320.18
1138,281166,500.0,321.35
1139,281469,303.0,319.59
1140,281969,500.0,319.59
1141,282469,500.0,321.87
1142,282969,500.0,323.98
1143,283469,500.0,326.38
1144,283969,500.0,328.76
1145,284469,500.0,331.83
1146,284969,500.0,334.48
1147,285469,500.0,336.71
1148,285969,500.0,339.53
1149,286224,255.0,339.93
1150,286615,391.0,342.13
1151,286887,272.0,342.48
1152,287205,318.0,343.79
1153,287705,500.0,346.28
1154,288205,500.0,348.49
1155,288705,500.0,351.25
1156,289205,500.0,351.86
1157,289461,256.0,349.42
1158,289961,500.0,350.6
1159,290461,500.0,352.77
1160,290785,324.0,352.8
1161,291285,500.0,354.42
1162,291624,339.0,354.7
1163,291973,349.0,353.71
1164,292473,500.0,353.71
1165,292973,500.0,353.71
1166,293293,320.0,352.15
1167,293511,218.0,349.33
1168,293718,207.0,346.4
1169,293902,184.0,343.24
1170,294117,215.0,341.85
1171,294617,500.0,342.62
1172,295117,500.0,343.74
1173,295366,249.0,342.32
1174,295597,231.0,341.73
1175,296008,411.0,343.25
1176,296508,500.0,345.57
1177,296830,322.0,345.77
1178,297330,500.0,347.17
1179,297830,500.0,348.72
1180,298330,500.0,350.46
1181,298830,500.0,352.57
1182,299330,500.0,354.53
1183,299830,500.0,356.79
1184,300330,500.0,356.79
1185,300830,500.0,356.79
1186,301330,500.0,358.05
1187,301830,500.0,358.09
1188,302228,398.0,357.98
1189,302728,500.0,357.98
1190,302865,137.0,354.72
1191,302962,97.0,353.28
1192,303292,330.0,354.19
1193,303630,338.0,355.24
1194,304130,500.0,355.78
1195,304630,500.0,358.47
1196,305130,500.0,361.37
1197,305302,172.0,361.12
1198,305802,500.0,364.1
1199,306302,500.0,367.22
1200,306802,500.0,370.32
1201,307302,500.0,373.72
1202,307802,500.0,376.98
1203,308302,500.0,379.88
1204,308802,500.0,383.11
1205,309302,500.0,386.11
1206,309802,500.0,389.34
1207,310302,500.0,392.25
1208,310802,500.0,395.09
1209,311302,500.0,397.92
1210,311802,500.0,401.1
1211,312302,500.0,404.3
1212,312701,399.0,405.98
1213,313201,500.0,408.82
1214,313701,500.0,411.21
1215,314201,500.0,413.96
1216,314701,500.0,416.98
1217,315201,500.0,419.93
1218,315701,500.0,422.02
1219,316201,500.0,424.61
1220,316448,247.0,424.54
1221,316948,500.0,427.35
1222,317448,500.0,428.48
1223,317948,500.0,430.95
1224,318448,500.0,432.6
1225,318948,500.0,434.18
1226,319448,500.0,435.56
1227,319948,500.0,435.56
1228,320448,500.0,436.55
1229,320948,500.0,436.55
1230,321365,417.0,435.72
1231,321865,500.0,435.72
1232,322365,500.0,435.72
1233,322865,500.0,436.48
1234,323037,172.0,434.81
1235,323537,500.0,434.81
1236,324037,500.0,437.52
1237,324403,366.0,437.37
1238,324903,500.0,437.37
1239,325403,500.0,439.34
1240,325903,500.0,439.34
1241,326403,500.0,439.34
1242,326903,500.0,439.34
1243,327403,500.0,439.34
1244,327903,500.0,439.34
1245,328403,500.0,439.34
1246,328903,500.0,439.34
1247,329255,352.0,437.86
1248,329430,175.0,434.61
1249,329608,178.0,433.84
1250,329745,137.0,431.3
1251,329875,130.0,429.88
1252,330025,150.0,428.2
1253,330203,178.0,424.98
1254,330486,283.0,422.81
1255,330673,187.0,419.68
1256,331035,362.0,418.3
1257,331326,291.0,418.65
1258,331645,319.0,416.84
1259,331934,289.0,414.73
1260,332272,338.0,414.87
1261,332561,289.0,412.76
1262,332873,312.0,412.49
1263,333373,500.0,414.0
1264,333873,500.0,414.0
1265,334373,500.0,414.0
1266,334873,500.0,415.8
1267,335373,500.0,418.62
1268,335873,500.0,421.55
1269,336373,500.0,424.71
1270,336873,500.0,427.56
1271,337373,500.0,427.56
1272,337873,500.0,427.56
1273,338373,500.0,430.07
1274,338873,500.0,432.76
1275,339373,500.0,433.65
1276,339873,500.0,433.65
1277,340373,500.0,435.43
1278,340873,500.0,435.43
1279,341207,334.0,433.77
1280,341707,500.0,433.77
1281,342207,500.0,433.77
1282,342707,500.0,433.77
1283,343207,500.0,433.77
1284,343707,500.0,433.77
1285,344165,458.0,433.35
1286,344665,500.0,433.35
1287,344731,66.0,429.01
1288,345231,500.0,430.03
1289,345731,500.0,430.03
1290,346231,500.0,433.66
1291,346731,500.0,437.69
1292,347231,500.0,439.39
1293,347731,500.0,441.01
1294,348231,500.0,441.01
1295,348731,500.0,441.01
1296,349231,500.0,441.01
1297,349731,500.0,444.29
1298,350231,500.0,444.29
1299,350731,500.0,444.29
1300,351231,500.0,444.29
1301,351731,500.0,444.29
1302,352231,500.0,444.29
1303,352513,282.0,442.11
1304,352915,402.0,441.13
1305,353415,500.0,441.13
1306,353915,500.0,441.13
1307,354357,442.0,440.55
1308,354691,334.0,438.89
1309,355191,500.0,438.89
1310,355691,500.0,438.89
1311,356191,500.0,438.89
1312,356691,500.0,439.9
1313,357191,500.0,439.9
1314,357691,500.0,439.9
1315,358191,500.0,439.9
1316,358691,500.0,439.9
1317,359191,500.0,439.9
1318,359691,500.0,439.9
1319,360191,500.0,439.9
1320,360691,500.0,442.43
1321,361191,500.0,442.43
1322,361435,244.0,439.87
1323,361935,500.0,439.87
1324,362308,373.0,438.6
1325,362570,262.0,436.22
1326,362828,258.0,433.8
1327,363087,259.0,431.39
1328,363495,408.0,430.47
1329,363882,387.0,429.34
1330,364102,220.0,427.37
1331,364379,277.0,425.14
1332,364594,215.0,422.29
1333,364844,250.0,419.79
1334,365101,257.0,420.64
1335,365317,216.0,417.8
1336,365511,194.0,414.74
1337,365711,200.0,413.08
1338,365902,191.0,409.99
1339,366101,199.0,406.98
1340,366317,216.0,404.14
1341,366521,204.0,401.18
1342,366783,262.0,398.8
1343,367006,223.0,396.03
1344,367183,177.0,392.8
1345,367388,205.0,389.85
1346,367585,197.0,386.82
1347,367804,219.0,385.49
1348,368006,202.0,385.76
1349,368212,206.0,386.04
1350,368479,267.0,387.34
1351,368737,258.0,388.62
1352,368955,218.0,389.3
1353,369199,244.0,389.96
1354,369414,215.0,389.28
1355,369604,190.0,389.31
1356,369823,219.0,387.88
1357,370055,232.0,387.29
1358,370244,189.0,385.99
1359,370424,180.0,384.9
1360,370621,197.0,383.49
1361,370867,246.0,383.06
1362,371084,217.0,382.11
1363,371273,189.0,379.0
1364,371446,173.0,375.73
1365,371620,174.0,372.47
1366,371790,170.0,369.17
1367,371967,177.0,365.94
1368,372182,215.0,363.09
1369,372540,358.0,361.67
1370,372793,253.0,359.2
1371,373149,356.0,357.76
1372,373600,451.0,357.27
1373,374100,500.0,357.27
1374,374260,160.0,353.87
1375,374428,168.0,350.55
1376,374586,158.0,347.13
1377,374755,169.0,343.82
1378,374912,157.0,340.39
1379,375087,175.0,338.8
1380,375409,322.0,337.02
1381,375909,500.0,337.02
1382,376186,277.0,334.79
1383,376489,303.0,332.82
1384,376696,207.0,329.89
1385,376998,302.0,328.33
1386,377192,194.0,325.27
1387,377397,205.0,326.66
1388,377580,183.0,323.49
1389,378080,500.0,323.49
1390,378580,500.0,323.49
1391,379080,500.0,323.49
1392,379360,280.0,321.29
1393,379553,193.0,318.22
1394,379760,207.0,315.29
1395,379957,197.0,312.26
1396,380297,340.0,310.66
1397,380555,258.0,308.24
1398,380777,222.0,305.46
1399,381011,234.0,302.8
1400,381511,500.0,302.8
1401,382011,500.0,302.8
1402,382511,500.0,302.8
1403,383011,500.0,304.98
1404,383511,500.0,305.96
1405,384011,500.0,305.96
1406,384511,500.0,305.96
1407,385011,500.0,306.54
1408,385511,500.0,308.2
1409,386011,500.0,308.2
1410,386511,500.0,308.2
1411,387011,500.0,308.2
1412,387511,500.0,308.2
1413,388011,500.0,308.2
1414,388511,500.0,308.2
1415,389011,500.0,308.2
1416,389177,166.0,304.86
1417,389677,500.0,304.86
1418,389890,213.0,301.99
1419,390390,500.0,301.99
1420,390890,500.0,301.99
1421,391390,500.0,301.99
1422,391890,500.0,304.55
1423,392200,310.0,302.65
1424,392357,157.0,300.49
1425,392545,188.0,299.75
1426,392756,211.0,299.28
1427,392965,209.0,298.78
1428,393465,500.0,299.7
1429,393817,352.0,299.35
1430,394143,326.0,300.41
1431,394441,298.0,300.62
1432,394941,500.0,303.47
1433,395441,500.0,305.97
1434,395941,500.0,308.4
1435,396237,296.0,309.2
1436,396737,500.0,312.26
1437,397237,500.0,315.26
1438,397737,500.0,318.35
1439,398237,500.0,321.36
1440,398737,500.0,324.2
1441,399237,500.0,327.16
1442,399737,500.0,329.54
1443,400237,500.0,332.31
1444,400737,500.0,335.54
1445,401237,500.0,338.49
1446,401737,500.0,341.52
1447,402237,500.0,344.33
1448,402737,500.0,347.31
1449,403237,500.0,350.25
1450,403737,500.0,352.58
1451,404237,500.0,355.0
1452,404737,500.0,357.82
1453,405237,500.0,360.38
1454,405737,500.0,363.23
1455,406237,500.0,366.33
1456,406737,500.0,369.14
1457,407237,500.0,371.82
1458,407737,500.0,374.93
1459,408237,500.0,378.13
1460,408737,500.0,381.16
1461,409237,500.0,383.7
1462,409737,500.0,386.53
1463,410237,500.0,389.64
1464,410737,500.0,392.91
1465,411237,500.0,396.17
1466,411737,500.0,399.47
1467,412237,500.0,402.7
1468,412737,500.0,405.55
1469,413237,500.0,406.97
1470,413737,500.0,409.44
1471,414237,500.0,410.88
1472,414737,500.0,411.37
1473,415237,500.0,411.37
1474,415737,500.0,414.77
1475,416237,500.0,418.09
1476,416737,500.0,421.51
1477,417237,500.0,424.82
1478,417737,500.0,428.25
1479,418237,500.0,431.5
1480,418737,500.0,433.28
1481,419237,500.0,433.28
1482,419737,500.0,435.51
1483,420237,500.0,437.48
1484,420737,500.0,440.41
1485,421237,500.0,442.39
1486,421737,500.0,445.45
1487,422237,500.0,448.4
1488,422312,75.0,447.32
1489,422812,500.0,447.32
1490,423312,500.0,447.32
1491,423812,500.0,447.32
1492,424033,221.0,446.73
1493,424269,236.0,447.16
1494,424488,219.0,447.28
1495,424656,168.0,446.99
1496,424837,181.0,445.4
1497,425337,500.0,447.82
1498,425602,265.0,448.25
1499,425867,265.0,448.56
1500,426161,294.0,446.5
1501,426495,334.0,444.84
1502,426817,322.0,443.06
1503,427144,327.0,441.33
1504,427398,254.0,438.87
1505,427651,253.0,436.4
1506,427921,270.0,434.1
1507,428421,500.0,434.1
1508,428861,440.0,433.5
1509,429172,311.0,431.61
1510,429470,298.0,429.59
1511,429824,354.0,428.13
1512,430160,336.0,426.49
1513,430449,289.0,424.38
1514,430787,338.0,422.76
1515,431188,401.0,421.77
1516,431688,500.0,425.11
1517,432188,500.0,425.11
1518,432688,500.0,427.98
1519,433188,500.0,427.98
1520,433688,500.0,427.98
1521,434188,500.0,427.98
1522,434655,467.0,427.65
1523,435035,380.0,428.35
1524,435535,500.0,431.78
1525,436035,500.0,434.9
1526,436535,500.0,437.79
1527,437035,500.0,440.7
1528,437535,500.0,440.7
1529,438035,500.0,442.18
1530,438535,500.0,443.92
1531,439035,500.0,445.94
1532,439535,500.0,445.94
1533,439920,385.0,444.79
1534,440420,500.0,444.79
1535,440920,500.0,446.83
1536,441420,500.0,446.83
1537,441920,500.0,446.83
1538,442420,500.0,446.83
1539,442920,500.0,446.83
1540,443420,500.0,446.83
1541,443920,500.0,446.83
1542,444420,500.0,446.83
1543,444920,500.0,446.83
1544,445420,500.0,446.83
1545,445920,500.0,446.83
1546,446420,500.0,446.83
1547,446920,500.0,446.83
1548,447420,500.0,446.83
1549,447920,500.0,446.83
1550,448420,500.0,446.83
1551,448920,500.0,446.83
1552,449420,500.0,446.83
1553,449920,500.0,446.83
1554,450420,500.0,446.83
1555,450920,500.0,446.83
1556,451420,500.0,446.83
1557,451920,500.0,446.83
1558,452420,500.0,446.83
1559,452920,500.0,446.83
1560,453420,500.0,446.83
1561,453920,500.0,446.83
1562,454420,500.0,446.83
1563,454684,264.0,444.47
1564,455184,500.0,444.47
1565,455684,500.0,444.47
1566,456184,500.0,444.47
1567,456276,92.0,440.39
1568,456776,500.0,440.39
1569,457040,264.0,438.03
1570,457540,500.0,438.03
1571,458040,500.0,438.03
1572,458540,500.0,438.03
1573,458841,301.0,436.04
1574,459341,500.0,436.04
1575,459617,276.0,433.8
1576,459867,250.0,431.3
1577,460367,500.0,431.3
1578,460817,450.0,430.8
1579,461317,500.0,430.8
1580,461817,500.0,430.8
1581,462317,500.0,430.8
1582,462817,500.0,430.8
1583,463317,500.0,430.8
1584,463817,500.0,430.8
1585,464221,404.0,429.84
1586,464721,500.0,429.84
1587,465221,500.0,429.84
1588,465590,369.0,432.78
1589,465813,223.0,430.01
1590,466313,500.0,430.01
1591,466422,109.0,426.1
1592,466922,500.0,428.89
1593,467422,500.0,431.53
1594,467922,500.0,434.34
1595,468121,199.0,434.65
1596,468525,404.0,436.88
1597,469025,500.0,436.88
1598,469525,500.0,439.23
1599,470025,500.0,441.58
1600,470337,312.0,441.76
1601,470624,287.0,441.29
1602,470882,258.0,440.65
1603,471087,205.0,439.43
1604,471587,500.0,441.89
1605,472087,500.0,444.36
1606,472587,500.0,446.66
1607,473087,500.0,446.66
1608,473587,500.0,447.26
1609,474087,500.0,449.15
1610,474587,500.0,451.17
1611,475062,475.0,452.38
1612,475562,500.0,454.02
1613,476062,500.0,456.13
1614,476562,500.0,457.75
1615,477062,500.0,458.74
1616,477315,253.0,456.27
1617,477815,500.0,456.27
1618,478315,500.0,456.27
1619,478815,500.0,456.27
1620,479315,500.0,456.27
1621,479694,379.0,455.06
1622,480194,500.0,455.39
1623,480396,202.0,453.61
1624,480732,336.0,451.97
1625,481232,500.0,451.97
1626,481732,500.0,451.97
1627,482232,500.0,451.97
1628,482497,265.0,449.62
1629,482997,500.0,449.62
1630,483497,500.0,449.62
1631,483997,500.0,449.62
1632,484497,500.0,449.62
1633,484997,500.0,450.77
1634,485497,500.0,450.77
1635,485997,500.0,450.77
1636,486497,500.0,450.77
1637,486997,500.0,450.77
1638,487347,350.0,449.27
1639,487847,500.0,449.27
1640,488347,500.0,449.27
1641,488711,364.0,447.91
1642,489211,500.0,447.91
1643,489530,319.0,446.1
1644,490030,500.0,446.1
1645,490521,491.0,446.01
1646,491021,500.0,446.01
1647,491521,500.0,446.01
1648,491918,397.0,444.98
1649,492418,500.0,444.98
1650,492918,500.0,444.98
1651,493418,500.0,444.98
1652,493918,500.0,444.98
1653,494418,500.0,444.98
1654,494918,500.0,444.98
1655,495151,233.0,442.31
1656,495651,500.0,442.31
1657,496151,500.0,442.31
1658,496651,500.0,442.31
1659,497151,500.0,442.31
1660,497651,500.0,442.31
1661,498151,500.0,442.31
1662,498651,500.0,442.31
1663,499151,500.0,444.67
1664,499651,500.0,444.67
1665,500151,500.0,444.67
1666,500520,369.0,443.36
1667,501020,500.0,447.44
1668,501520,500.0,447.44
1669,502020,500.0,449.8
1670,502379,359.0,448.39
1671,502879,500.0,448.39
1672,503379,500.0,448.39
1673,503733,354.0,448.92
1674,504192,459.0,448.51
1675,504366,174.0,447.49
1676,504592,226.0,447.25
1677,504773,181.0,444.06
1678,504968,195.0,441.51
1679,505149,181.0,438.32
1680,505525,376.0,437.08
1681,505799,274.0,434.82
1682,506091,292.0,432.74
1683,506591,500.0,432.74
1684,507091,500.0,432.74
1685,507591,500.0,433.7
1686,508091,500.0,433.7
1687,508591,500.0,433.7
1688,509091,500.0,435.01
1689,509591,500.0,437.78
1690,510091,500.0,437.78
1691,510591,500.0,441.69
1692,510979,388.0,440.57
1693,511197,218.0,437.75
1694,511697,500.0,437.75
1695,512197,500.0,440.76
1696,512623,426.0,440.98
1697,513123,500.0,440.98
1698,513623,500.0,440.98
1699,514123,500.0,440.98
1700,514433,310.0,440.96
1701,514712,279.0,440.88
1702,515029,317.0,441.47
1703,515295,266.0,442.08
1704,515527,232.0,439.4
1705,515834,307.0,437.47
1706,516022,188.0,434.35
1707,516276,254.0,431.89
1708,516532,256.0,429.45
1709,516956,424.0,428.69
1710,517220,264.0,426.33
1711,517681,461.0,426.19
1712,517893,212.0,423.31
1713,518147,254.0,420.85
1714,518297,150.0,417.35
1715,518447,150.0,413.85
1716,518609,162.0,412.94
1717,518770,161.0,409.55
1718,518945,175.0,406.3
1719,519133,188.0,403.18
1720,519310,177.0,399.95
1721,519602,292.0,399.08
1722,519793,191.0,395.99
1723,520005,212.0,396.09
1724,520203,198.0,394.71
1725,520410,207.0,391.78
1726,520636,226.0,389.04
1727,520863,227.0,386.31
1728,521113,250.0,386.16
1729,521393,280.0,383.96
1730,521644,251.0,381.47
1731,522001,357.0,380.04
1732,522300,299.0,378.03
1733,522799,499.0,378.02
1734,523299,500.0,378.02
1735,523724,425.0,377.27
1736,524224,500.0,377.27
1737,524497,273.0,375.0
1738,524997,500.0,376.5
1739,525497,500.0,376.5
1740,525997,500.0,376.5
1741,526497,500.0,377.86
1742,526997,500.0,377.86
1743,527497,500.0,379.67
1744,527997,500.0,379.67
1745,528497,500.0,379.76
1746,528997,500.0,379.76
1747,529497,500.0,379.76
1748,529997,500.0,380.79
1749,530431,434.0,380.13
1750,530635,204.0,377.17
1751,530913,278.0,374.95
1752,531364,451.0,374.46
1753,531821,457.0,374.03
1754,532056,235.0,371.38
1755,532241,185.0,370.9
1756,532641,400.0,369.9
1757,533045,404.0,368.94
1758,533225,180.0,365.74
1759,533410,185.0,362.59
1760,533590,180.0,359.39
1761,533820,230.0,356.69
1762,534012,192.0,353.61
1763,534180,168.0,350.29
1764,534409,229.0,347.58
1765,534771,362.0,346.2
1766,535271,500.0,347.51
1767,535482,211.0,344.62
1768,535801,319.0,342.81
1769,536006,205.0,339.86
1770,536176,170.0,337.97
1771,536369,193.0,334.9
1772,536534,165.0,331.55
1773,536735,201.0,330.02
1774,536938,203.0,327.46
1775,537188,250.0,328.22
1776,537688,500.0,330.96
1777,538188,500.0,334.15
1778,538408,220.0,334.4
1779,538595,187.0,334.46
1780,538805,210.0,332.8
1781,538953,148.0,331.54
1782,539147,194.0,330.56
1783,539647,500.0,330.56
1784,540147,500.0,330.56
1785,540647,500.0,330.56
1786,540912,265.0,328.21
1787,541191,279.0,326.0
1788,541469,278.0,323.78
1789,541650,181.0,320.59
1790,541840,190.0,317.49
1791,542050,210.0,314.59
1792,542297,247.0,313.18
1793,542547,250.0,313.5
1794,542773,226.0,310.76
1795,543014,241.0,308.17
1796,543514,500.0,308.91
1797,544014,500.0,308.91
1798,544514,500.0,308.91
1799,545014,500.0,308.91
1800,545294,280.0,308.61
1801,545574,280.0,308.62
1802,546074,500.0,310.45
1803,546164,90.0,308.69
1804,546499,335.0,309.72
1805,546547,48.0,307.13
1806,546801,254.0,307.79
1807,547129,328.0,308.53
1808,547460,331.0,309.28
1809,547692,232.0,307.36
1810,548192,500.0,309.72
1811,548692,500.0,310.11
1812,549192,500.0,312.99
1813,549424,232.0,312.77
1814,549665,241.0,313.68
1815,550165,500.0,317.18
1816,550665,500.0,320.56
1817,551165,500.0,323.95
1818,551665,500.0,327.2
1819,552165,500.0,330.32
1820,552665,500.0,333.55
1821,553165,500.0,335.63
1822,553665,500.0,338.72
1823,554165,500.0,341.6
1824,554665,500.0,344.62
1825,555165,500.0,347.55
1826,555665,500.0,350.29
1827,556165,500.0,353.02
1828,556665,500.0,355.52
1829,557165,500.0,357.72
1830,557665,500.0,360.21
1831,558165,500.0,361.64
1832,558665,500.0,363.65
1833,559165,500.0,363.66
1834,559403,238.0,361.04
1835,559687,284.0,359.63
1836,560187,500.0,359.63
1837,560687,500.0,361.9
1838,561187,500.0,361.9
1839,561687,500.0,361.9
1840,562187,500.0,361.9
1841,562687,500.0,361.9
1842,563187,500.0,361.9
1843,563687,500.0,361.9
1844,564187,500.0,361.9
1845,564687,500.0,361.9
1846,565187,500.0,361.9
1847,565687,500.0,361.9
1848,566187,500.0,361.9
1849,566687,500.0,362.56
1850,567187,500.0,365.52
1851,567687,500.0,367.74
1852,568187,500.0,368.23
1853,568687,500.0,368.66
1854,569187,500.0,371.31
1855,569687,500.0,374.46
1856,570187,500.0,375.46
1857,570687,500.0,376.42
1858,571187,500.0,379.62
1859,571687,500.0,382.77
1860,572187,500.0,385.97
1861,572687,500.0,388.67
1862,573187,500.0,391.75
1863,573687,500.0,395.07
1864,574187,500.0,397.78
1865,574687,500.0,399.16
1866,575187,500.0,399.16
1867,575687,500.0,402.05
1868,576187,500.0,403.86
1869,576687,500.0,406.81
1870,577187,500.0,410.11
1871,577687,500.0,413.18
1872,578187,500.0,416.53
1873,578687,500.0,419.52
1874,579187,500.0,422.49
1875,579687,500.0,424.99
1876,580187,500.0,424.99
1877,580687,500.0,424.99
1878,581187,500.0,427.79
1879,581687,500.0,430.92
1880,582187,500.0,433.82
1881,582687,500.0,437.34
1882,583187,500.0,440.4
1883,583687,500.0,440.4
1884,584187,500.0,440.4
1885,584687,500.0,440.4
1886,585187,500.0,442.75
1887,585687,500.0,444.96
1888,586187,500.0,447.18
1889,586687,500.0,450.37
1890,587187,500.0,453.47
1891,587687,500.0,456.37
1892,588187,500.0,458.9
1893,588687,500.0,461.4
1894,589187,500.0,464.14
1895,589687,500.0,466.73
1896,590187,500.0,466.73
1897,590687,500.0,466.73
1898,591187,500.0,466.73
1899,591687,500.0,466.73
1900,592187,500.0,468.93
1901,592687,500.0,471.13
1902,593187,500.0,471.13
1903,593687,500.0,475.23
