episode,step,reward,mean_100
1073,282179,500.0,401.18
1074,282641,462.0,402.17
1075,283141,500.0,403.76
1076,283641,500.0,405.25
1077,284141,500.0,405.57
1078,284641,500.0,405.57
1079,285141,500.0,406.72
1080,285641,500.0,406.72
1081,286141,500.0,406.72
1082,286641,500.0,407.09
1083,287141,500.0,407.09
1084,287641,500.0,408.8
1085,288141,500.0,410.75
1086,288641,500.0,412.29
1087,289141,500.0,414.16
1088,289641,500.0,415.91
1089,290141,500.0,417.94
1090,290570,429.0,418.81
1091,291070,500.0,420.82
1092,291570,500.0,420.82
1093,292070,500.0,422.8
1094,292570,500.0,424.81
1095,293070,500.0,425.9
1096,293570,500.0,427.05
1097,294070,500.0,428.48
1098,294570,500.0,430.83
1099,295070,500.0,432.69
1100,295570,500.0,434.31
1101,295750,180.0,432.91
1102,296250,500.0,434.93
1103,296588,338.0,435.57
1104,296811,223.0,434.22
1105,296995,184.0,432.62
1106,297495,500.0,433.38
1107,297995,500.0,434.76
1108,298495,500.0,436.26
1109,298995,500.0,436.26
1110,299495,500.0,437.92
1111,299995,500.0,439.53
1112,300495,500.0,439.66
1113,300995,500.0,439.66
1114,301495,500.0,441.38
1115,301995,500.0,442.71
1116,302495,500.0,443.78
1117,302995,500.0,445.36
1118,303495,500.0,445.9
1119,303995,500.0,447.04
1120,304495,500.0,448.73
1121,304995,500.0,449.31
1122,305495,500.0,449.31
1123,305995,500.0,451.42
1124,306495,500.0,451.42
1125,306995,500.0,454.16
1126,307495,500.0,454.27
1127,307995,500.0,456.15
1128,308495,500.0,457.19
1129,308995,500.0,457.19
1130,309495,500.0,457.19
1131,309995,500.0,458.6
1132,310495,500.0,459.53
1133,310995,500.0,459.93
1134,311495,500.0,459.93
1135,311995,500.0,459.93
1136,312495,500.0,462.82
1137,312995,500.0,466.15
1138,313495,500.0,468.65
1139,313995,500.0,472.0
1140,314495,500.0,475.25
