episode,step,reward,mean_100
1073,123650,233.0,215.93
1074,123825,175.0,215.99
1075,124120,295.0,217.71
1076,124259,139.0,217.99
1077,124477,218.0,218.27
1078,124754,277.0,219.61
1079,124967,213.0,220.28
1080,125274,307.0,222.09
1081,125535,261.0,222.58
1082,125923,388.0,224.55
1083,126100,177.0,223.6
1084,126324,224.0,224.03
1085,126476,152.0,222.26
1086,126666,190.0,222.62
1087,126831,165.0,222.49
1088,127331,500.0,225.81
1089,127682,351.0,225.95
1090,128073,391.0,229.02
1091,128573,500.0,231.44
1092,128782,209.0,232.05
1093,129065,283.0,231.43
1094,129273,208.0,231.58
1095,129628,355.0,230.62
1096,129831,203.0,231.18
1097,130096,265.0,231.92
1098,130325,229.0,232.5
1099,130567,242.0,233.21
1100,131026,459.0,235.82
1101,131140,114.0,235.59
1102,131344,204.0,235.3
1103,131618,274.0,235.73
1104,131679,61.0,234.3
1105,131874,195.0,234.81
1106,132191,317.0,235.75
1107,132519,328.0,236.81
1108,132735,216.0,238.1
1109,133134,399.0,241.34
1110,133334,200.0,240.62
1111,133628,294.0,240.88
1112,133751,123.0,240.59
1113,134067,316.0,238.75
1114,134464,397.0,241.01
1115,134678,214.0,241.93
1116,134876,198.0,242.26
1117,135055,179.0,242.05
1118,135171,116.0,242.0
1119,135486,315.0,242.44
1120,135777,291.0,243.48
1121,135903,126.0,243.32
1122,136195,292.0,245.77
1123,136545,350.0,247.28
1124,136947,402.0,249.01
1125,137140,193.0,249.81
1126,137395,255.0,250.25
1127,137778,383.0,252.11
1128,137924,146.0,248.57
1129,138167,243.0,249.73
1130,138443,276.0,249.88
1131,138672,229.0,250.45
1132,139015,343.0,251.93
1133,139124,109.0,250.58
1134,139451,327.0,251.3
1135,139761,310.0,252.47
1136,140132,371.0,253.15
1137,140372,240.0,252.3
1138,140534,162.0,250.56
1139,140657,123.0,249.62
1140,140882,225.0,250.58
1141,141069,187.0,249.69
1142,141419,350.0,250.87
1143,141660,241.0,250.75
1144,141965,305.0,251.09
1145,142465,500.0,254.56
1146,142675,210.0,255.18
1147,143175,500.0,258.06
1148,143630,455.0,261.76
1149,144130,500.0,264.37
1150,144621,491.0,266.93
1151,144908,287.0,266.81
1152,145272,364.0,269.05
1153,145689,417.0,268.22
1154,145858,169.0,265.72
1155,146155,297.0,266.48
1156,146385,230.0,265.49
1157,146541,156.0,264.29
1158,146681,140.0,262.23
1159,147036,355.0,260.9
1160,147162,126.0,260.78
1161,147348,186.0,260.96
1162,147692,344.0,260.71
1163,147709,17.0,257.86
1164,147984,275.0,259.26
1165,148227,243.0,259.12
1166,148429,202.0,259.51
1167,148789,360.0,261.57
1168,148920,131.0,261.26
1169,149151,231.0,262.61
1170,149518,367.0,264.95
1171,149763,245.0,265.36
1172,150249,486.0,268.32
1173,150405,156.0,267.55
1174,150885,480.0,270.6
1175,151105,220.0,269.85
1176,151479,374.0,272.2
1177,151918,439.0,274.41
1178,152370,452.0,276.16
1179,152609,239.0,276.42
1180,152913,304.0,276.39
1181,153413,500.0,278.78
1182,153592,179.0,276.69
1183,153935,343.0,278.35
1184,154199,264.0,278.75
1185,154699,500.0,282.23
1186,154969,270.0,283.03
1187,155182,213.0,283.51
1188,155321,139.0,279.9
1189,155555,234.0,278.73
1190,155717,162.0,276.44
1191,155933,216.0,273.6
1192,156073,140.0,272.91
1193,156482,409.0,274.17
1194,156789,307.0,275.16
1195,156929,140.0,273.01
1196,157124,195.0,272.93
1197,157520,396.0,274.24
1198,157898,378.0,275.73
1199,158212,314.0,276.45
1200,158712,500.0,276.86
1201,159183,471.0,280.43
1202,159369,186.0,280.25
1203,159669,300.0,280.51
1204,160022,353.0,283.43
1205,160362,340.0,284.88
1206,160496,134.0,283.05
1207,160996,500.0,284.77
1208,161266,270.0,285.31
1209,161685,419.0,285.51
1210,161850,165.0,285.16
1211,162055,205.0,284.27
1212,162407,352.0,286.56
1213,162730,323.0,286.63
1214,163153,423.0,286.89
1215,163613,460.0,289.35
1216,163874,261.0,289.98
1217,163984,110.0,289.29
1218,164232,248.0,290.61
1219,164491,259.0,290.05
1220,164716,225.0,289.39
1221,164927,211.0,290.24
1222,165316,389.0,291.21
1223,165605,289.0,290.6
1224,165992,387.0,290.45
1225,166281,289.0,291.41
1226,166433,152.0,290.38
1227,166742,309.0,289.64
1228,167001,259.0,290.77
1229,167128,127.0,289.61
1230,167223,95.0,287.8
1231,167353,130.0,286.81
1232,167627,274.0,286.12
1233,167751,124.0,286.27
1234,167905,154.0,284.54
1235,168263,358.0,285.02
1236,168490,227.0,283.58
1237,168818,328.0,284.46
1238,169318,500.0,287.84
1239,169558,240.0,289.01
1240,169864,306.0,289.82
1241,170096,232.0,290.27
1242,170406,310.0,289.87
1243,170906,500.0,292.46
1244,171406,500.0,294.41
1245,171626,220.0,291.61
1246,172126,500.0,294.51
1247,172586,460.0,294.11
1248,172779,193.0,291.49
1249,173105,326.0,289.75
1250,173370,265.0,287.49
1251,173585,215.0,286.77
1252,173930,345.0,286.58
1253,174170,240.0,284.81
1254,174331,161.0,284.73
1255,174706,375.0,285.51
1256,175206,500.0,288.21
1257,175445,239.0,289.04
1258,175673,228.0,289.92
1259,175937,264.0,289.01
1260,176437,500.0,292.75
1261,176574,137.0,292.26
1262,176690,116.0,289.98
1263,177051,361.0,293.42
1264,177180,129.0,291.96
1265,177497,317.0,292.7
1266,177997,500.0,295.68
1267,178086,89.0,292.97
1268,178254,168.0,293.34
1269,178754,500.0,296.03
1270,178898,144.0,293.8
1271,179398,500.0,296.35
1272,179649,251.0,294.0
1273,180149,500.0,297.44
1274,180261,112.0,293.76
1275,180761,500.0,296.56
1276,181223,462.0,297.44
1277,181723,500.0,298.05
1278,182214,491.0,298.44
1279,182368,154.0,297.59
1280,182507,139.0,295.94
1281,183007,500.0,295.94
1282,183418,411.0,298.26
1283,183484,66.0,295.49
1284,183699,215.0,295.0
1285,184071,372.0,293.72
1286,184270,199.0,293.01
1287,184658,388.0,294.76
1288,185158,500.0,298.37
1289,185626,468.0,300.71
1290,185755,129.0,300.38
1291,186066,311.0,301.33
1292,186381,315.0,303.08
1293,186491,110.0,300.09
1294,186710,219.0,299.21
1295,187191,481.0,302.62
1296,187691,500.0,305.67
1297,187870,179.0,303.5
1298,188161,291.0,302.63
1299,188661,500.0,304.49
1300,188703,42.0,299.91
1301,188973,270.0,297.9
1302,189168,195.0,297.99
1303,189276,108.0,296.07
1304,189762,486.0,297.4
1305,189944,182.0,295.82
1306,190251,307.0,297.55
1307,190418,167.0,294.22
1308,190870,452.0,296.04
1309,191088,218.0,294.03
1310,191588,500.0,297.38
1311,191729,141.0,296.74
1312,192195,466.0,297.88
1313,192454,259.0,297.24
1314,192678,224.0,295.25
1315,193178,500.0,295.65
1316,193473,295.0,295.99
1317,193575,102.0,295.91
1318,193791,216.0,295.59
1319,194291,500.0,298.0
1320,194720,429.0,300.04
1321,194860,140.0,299.33
1322,195013,153.0,296.97
1323,195337,324.0,297.32
1324,195613,276.0,296.21
1325,195734,121.0,294.53
1326,196113,379.0,296.8
1327,196313,200.0,295.71
1328,196469,156.0,294.68
1329,196735,266.0,296.07
1330,197075,340.0,298.52
1331,197288,213.0,299.35
1332,197788,500.0,301.61
1333,197880,92.0,301.29
1334,198380,500.0,304.75
1335,198566,186.0,303.03
1336,198947,381.0,304.57
1337,199266,319.0,304.48
1338,199357,91.0,300.39
1339,199562,205.0,300.04
1340,199779,217.0,299.15
1341,199907,128.0,298.11
1342,200161,254.0,297.55
1343,200356,195.0,294.5
1344,200685,329.0,292.79
1345,200874,189.0,292.48
1346,201374,500.0,292.48
1347,201552,178.0,289.66
1348,201971,419.0,291.92
1349,202128,157.0,290.23
1350,202256,128.0,288.86
1351,202756,500.0,291.71
1352,202880,124.0,289.5
1353,203091,211.0,289.21
1354,203336,245.0,290.05
1355,203516,180.0,288.1
1356,203844,328.0,286.38
1357,204222,378.0,287.77
1358,204502,280.0,288.29
1359,204855,353.0,289.18
1360,205194,339.0,287.57
1361,205439,245.0,288.65
1362,205786,347.0,290.96
1363,206044,258.0,289.93
1364,206440,396.0,292.6
1365,206763,323.0,292.66
1366,206933,170.0,289.36
1367,207101,168.0,290.15
1368,207189,88.0,289.35
1369,207401,212.0,286.47
1370,207583,182.0,286.85
1371,207744,161.0,283.46
1372,207938,194.0,282.89
1373,208225,287.0,280.76
1374,208424,199.0,281.63
1375,208710,286.0,279.49
1376,208840,130.0,276.17
1377,209053,213.0,273.3
1378,209296,243.0,270.82
1379,209499,203.0,271.31
1380,209658,159.0,271.51
1381,210158,500.0,271.51
1382,210609,451.0,271.91
1383,210901,292.0,274.17
1384,211184,283.0,274.85
1385,211336,152.0,272.65
1386,211546,210.0,272.76
1387,211710,164.0,270.52
1388,212017,307.0,268.59
1389,212210,193.0,265.84
1390,212459,249.0,267.04
1391,212780,321.0,267.14
1392,213014,234.0,266.33
1393,213236,222.0,267.45
1394,213584,348.0,268.74
1395,214084,500.0,268.93
1396,214468,384.0,267.77
1397,214692,224.0,268.22
1398,215068,376.0,269.07
1399,215281,213.0,266.2
1400,215422,141.0,267.19
1401,215653,231.0,266.8
1402,216036,383.0,268.68
1403,216214,178.0,269.38
1404,216371,157.0,266.09
1405,216483,112.0,265.39
1406,216983,500.0,267.32
1407,217483,500.0,270.65
1408,217983,500.0,271.13
1409,218483,500.0,273.95
1410,218983,500.0,273.95
1411,219467,484.0,277.38
1412,219934,467.0,277.39
1413,220434,500.0,279.8
1414,220813,379.0,281.35
1415,221172,359.0,279.94
1416,221300,128.0,278.27
1417,221738,438.0,281.63
1418,222238,500.0,284.47
1419,222738,500.0,284.47
1420,223121,383.0,284.01
1421,223501,380.0,286.41
1422,223749,248.0,287.36
1423,224062,313.0,287.25
1424,224509,447.0,288.96
1425,224735,226.0,290.01
1426,225235,500.0,291.22
1427,225504,269.0,291.91
1428,225862,358.0,293.93
1429,226069,207.0,293.34
1430,226193,124.0,291.18
1431,226435,242.0,291.47
1432,226550,115.0,287.62
1433,227050,500.0,291.7
1434,227365,315.0,289.85
1435,227561,196.0,289.95
1436,227958,397.0,290.11
1437,228076,118.0,288.1
1438,228327,251.0,289.7
1439,228704,377.0,291.42
1440,228868,164.0,290.89
1441,229202,334.0,292.95
1442,229702,500.0,295.41
1443,230020,318.0,296.64
1444,230463,443.0,297.78
1445,230757,294.0,298.83
1446,231257,500.0,298.83
1447,231442,185.0,298.9
1448,231942,500.0,299.71
1449,232102,160.0,299.74
1450,232275,173.0,300.19
1451,232436,161.0,296.8
1452,232834,398.0,299.54
1453,233098,264.0,300.07
1454,233376,278.0,300.4
1455,233624,248.0,301.08
1456,233821,197.0,299.77
1457,234321,500.0,300.99
1458,234593,272.0,300.91
1459,235093,500.0,302.38
1460,235341,248.0,301.47
1461,235507,166.0,300.68
1462,235903,396.0,301.17
1463,236403,500.0,303.59
1464,236748,345.0,303.08
1465,237087,339.0,303.24
1466,237441,354.0,305.08
1467,237941,500.0,308.4
1468,238156,215.0,309.67
1469,238656,500.0,312.55
1470,239011,355.0,314.28
1471,239328,317.0,315.84
1472,239604,276.0,316.66
1473,239907,303.0,316.82
1474,240407,500.0,319.83
1475,240875,468.0,321.65
1476,241375,500.0,325.35
1477,241875,500.0,328.22
1478,242313,438.0,330.17
1479,242694,381.0,331.95
1480,242836,142.0,331.78
1481,243336,500.0,331.78
1482,243836,500.0,332.27
1483,244069,233.0,331.68
1484,244353,284.0,331.69
1485,244853,500.0,335.17
1486,245024,171.0,334.78
1487,245265,241.0,335.55
1488,245765,500.0,337.48
1489,245933,168.0,337.23
1490,246354,421.0,338.95
1491,246854,500.0,340.74
1492,247293,439.0,342.79
1493,247545,252.0,343.09
1494,247712,167.0,341.28
1495,247939,227.0,338.55
1496,248439,500.0,339.71
1497,248828,389.0,341.36
1498,249328,500.0,342.6
1499,249642,314.0,343.61
1500,249794,152.0,343.72
1501,250046,252.0,343.93
1502,250270,224.0,342.34
1503,250555,285.0,343.41
1504,251031,476.0,346.6
1505,251531,500.0,350.48
1506,251900,369.0,349.17
1507,252374,474.0,348.91
1508,252634,260.0,346.51
1509,252985,351.0,345.02
1510,253304,319.0,343.21
1511,253446,142.0,339.79
1512,253848,402.0,339.14
1513,254348,500.0,339.14
1514,254635,287.0,338.22
1515,254838,203.0,336.66
1516,255338,500.0,340.38
1517,255838,500.0,341.0
1518,255998,160.0,337.6
1519,256498,500.0,337.6
1520,256894,396.0,337.73
1521,257302,408.0,338.01
1522,257802,500.0,340.53
1523,257954,152.0,338.92
1524,258377,423.0,338.68
1525,258550,173.0,338.15
1526,258944,394.0,337.09
1527,259415,471.0,339.11
1528,259572,157.0,337.1
1529,260043,471.0,339.74
1530,260251,208.0,340.58
1531,260751,500.0,343.16
1532,261115,364.0,345.65
1533,261552,437.0,345.02
1534,261813,261.0,344.48
1535,262313,500.0,347.52
1536,262813,500.0,348.55
1537,263300,487.0,352.24
1538,263800,500.0,354.73
1539,264112,312.0,354.08
1540,264479,367.0,356.11
1541,264939,460.0,357.37
1542,265376,437.0,356.74
1543,265628,252.0,356.08
1544,265849,221.0,353.86
1545,266349,500.0,355.92
1546,266835,486.0,355.78
1547,267079,244.0,356.37
1548,267431,352.0,354.89
1549,267734,303.0,356.32
1550,267946,212.0,356.71
1551,268446,500.0,360.1
1552,268643,197.0,358.09
1553,269143,500.0,360.45
1554,269507,364.0,361.31
1555,269646,139.0,360.22
1556,270071,425.0,362.5
1557,270418,347.0,360.97
1558,270668,250.0,360.75
1559,270912,244.0,358.19
1560,271412,500.0,360.71
1561,271651,239.0,361.44
1562,272151,500.0,362.48
1563,272651,500.0,362.48
1564,272899,248.0,361.51
1565,273399,500.0,363.12
1566,273899,500.0,364.58
1567,274123,224.0,361.82
1568,274623,500.0,364.67
1569,274776,153.0,361.2
1570,275276,500.0,362.65
1571,275670,394.0,363.42
1572,275947,277.0,363.43
1573,276168,221.0,362.61
1574,276668,500.0,362.61
1575,277168,500.0,362.93
1576,277496,328.0,361.21
1577,277996,500.0,361.21
1578,278496,500.0,361.83
1579,278866,370.0,361.72
1580,279035,169.0,361.99
1581,279218,183.0,358.82
1582,279718,500.0,358.82
1583,279878,160.0,358.09
1584,280131,253.0,357.78
1585,280477,346.0,356.24
1586,280977,500.0,359.53
1587,281322,345.0,360.57
1588,281436,114.0,356.71
1589,281755,319.0,358.22
1590,282255,500.0,359.01
1591,282755,500.0,359.01
1592,283129,374.0,358.36
1593,283629,500.0,360.84
1594,284129,500.0,364.17
1595,284629,500.0,366.9
1596,284936,307.0,364.97
1597,285436,500.0,366.08
1598,285936,500.0,366.08
1599,286405,469.0,367.63
1600,286635,230.0,368.41
1601,287135,500.0,370.89
1602,287438,303.0,371.68
1603,287792,354.0,372.37
1604,287945,153.0,369.14
1605,288256,311.0,367.25
1606,288756,500.0,368.56
1607,289256,500.0,368.82
1608,289545,289.0,369.11
1609,290045,500.0,370.6
1610,290545,500.0,372.41
1611,291045,500.0,375.99
1612,291486,441.0,376.38
1613,291966,480.0,376.18
1614,292466,500.0,378.31
1615,292962,496.0,381.24
1616,293462,500.0,381.24
1617,293899,437.0,380.61
1618,294161,262.0,381.63
1619,294382,221.0,378.84
1620,294800,418.0,379.06
1621,295300,500.0,379.98
1622,295660,360.0,378.58
1623,295883,223.0,379.29
1624,296383,500.0,380.06
1625,296824,441.0,382.74
1626,297292,468.0,383.48
1627,297533,241.0,381.18
1628,297966,433.0,383.94
1629,298242,276.0,381.99
1630,298581,339.0,383.3
1631,298817,236.0,380.66
1632,299317,500.0,382.02
1633,299817,500.0,382.65
1634,300317,500.0,385.04
1635,300523,206.0,382.1
1636,300639,116.0,378.26
1637,301015,376.0,377.15
1638,301342,327.0,375.42
1639,301842,500.0,377.3
1640,302342,500.0,378.63
1641,302603,261.0,376.64
1642,303103,500.0,377.27
1643,303301,198.0,376.73
1644,303655,354.0,378.06
1645,304155,500.0,378.06
1646,304612,457.0,377.77
1647,305112,500.0,380.33
1648,305423,311.0,379.92
1649,305923,500.0,381.89
1650,306329,406.0,383.83
1651,306610,281.0,381.64
1652,307110,500.0,384.67
1653,307610,500.0,384.67
1654,307806,196.0,382.99
1655,308039,233.0,383.93
1656,308539,500.0,384.68
1657,308857,318.0,384.39
1658,309195,338.0,385.27
1659,309673,478.0,387.61
1660,309936,263.0,385.24
1661,310359,423.0,387.08
1662,310859,500.0,387.08
1663,311132,273.0,384.81
1664,311632,500.0,387.33
1665,312132,500.0,387.33
1666,312632,500.0,387.33
1667,313132,500.0,390.09
1668,313632,500.0,390.09
1669,313972,340.0,391.96
1670,314472,500.0,391.96
1671,314972,500.0,393.02
1672,315472,500.0,395.25
1673,315816,344.0,396.48
1674,316316,500.0,396.48
1675,316810,494.0,396.42
1676,317310,500.0,398.14
1677,317515,205.0,395.19
1678,317911,396.0,394.15
1679,318411,500.0,395.45
1680,318648,237.0,396.13
1681,319148,500.0,399.3
1682,319279,131.0,395.61
1683,319576,297.0,396.98
1684,320020,444.0,398.89
1685,320236,216.0,397.59
1686,320736,500.0,397.59
1687,321236,500.0,399.14
1688,321535,299.0,400.99
1689,322035,500.0,402.8
1690,322535,500.0,402.8
1691,323035,500.0,402.8
1692,323251,216.0,401.22
1693,323393,142.0,397.64
1694,323672,279.0,395.43
1695,323912,240.0,392.83
1696,324022,110.0,390.86
1697,324349,327.0,389.13
1698,324512,163.0,385.76
1699,324699,187.0,382.94
1700,324903,204.0,382.68
1701,325110,207.0,379.75
1702,325281,171.0,378.43
1703,325781,500.0,379.89
1704,326281,500.0,383.36
1705,326523,242.0,382.67
1706,327023,500.0,382.67
1707,327156,133.0,379.0
1708,327407,251.0,378.62
1709,327901,494.0,378.56
1710,328183,282.0,376.38
1711,328683,500.0,376.38
1712,328912,229.0,374.26
1713,329352,440.0,373.86
1714,329699,347.0,372.33
1715,329976,277.0,370.14
1716,330257,281.0,367.95
1717,330716,459.0,368.17
1718,330933,217.0,367.72
1719,331433,500.0,370.51
1720,331591,158.0,367.91
1721,331894,303.0,365.94
1722,332262,368.0,366.02
1723,332691,429.0,368.08
1724,332919,228.0,365.36
1725,333419,500.0,365.95
1726,333550,131.0,362.58
1727,334050,500.0,365.17
1728,334550,500.0,365.84
1729,335050,500.0,368.08
1730,335286,236.0,367.05
1731,335506,220.0,366.89
1732,335899,393.0,365.82
1733,336189,290.0,363.72
1734,336634,445.0,363.17
1735,336912,278.0,363.89
1736,337104,192.0,364.65
1737,337289,185.0,362.74
1738,337789,500.0,364.47
1739,338216,427.0,363.74
1740,338716,500.0,363.74
1741,338997,281.0,363.94
1742,339231,234.0,361.28
1743,339731,500.0,364.3
1744,340231,500.0,365.76
1745,340731,500.0,365.76
1746,341231,500.0,366.19
1747,341608,377.0,364.96
1748,341730,122.0,363.07
1749,342128,398.0,362.05
1750,342628,500.0,362.99
1751,343005,377.0,363.95
1752,343505,500.0,363.95
1753,344005,500.0,363.95
1754,344505,500.0,366.99
1755,345005,500.0,369.66
1756,345505,500.0,369.66
1757,345770,265.0,369.13
1758,346194,424.0,369.99
1759,346522,328.0,368.49
1760,347011,489.0,370.75
1761,347378,367.0,370.19
1762,347878,500.0,370.19
1763,348027,149.0,368.95
1764,348527,500.0,368.95
1765,348957,430.0,368.25
1766,349230,273.0,365.98
1767,349589,359.0,364.57
1768,349856,267.0,362.24
1769,350174,318.0,362.02
1770,350650,476.0,361.78
1771,351150,500.0,361.78
1772,351650,500.0,361.78
1773,352150,500.0,363.34
1774,352650,500.0,363.34
1775,353150,500.0,363.4
1776,353552,402.0,362.42
1777,354052,500.0,365.37
1778,354311,259.0,364.0
1779,354455,144.0,360.44
1780,354955,500.0,363.07
1781,355272,317.0,361.24
1782,355736,464.0,364.57
1783,356027,291.0,364.51
1784,356355,328.0,363.35
1785,356855,500.0,366.19
1786,357174,319.0,364.38
1787,357674,500.0,364.38
1788,358174,500.0,366.39
1789,358348,174.0,363.13
1790,358848,500.0,363.13
1791,359151,303.0,361.16
1792,359651,500.0,364.0
1793,359912,261.0,365.19
1794,360412,500.0,367.4
1795,360912,500.0,370.0
1796,361412,500.0,373.9
1797,361809,397.0,374.6
1798,362262,453.0,377.5
1799,362661,399.0,379.62
1800,362800,139.0,378.97
1801,363298,498.0,381.88
1802,363611,313.0,383.3
1803,363858,247.0,380.77
1804,364092,234.0,378.11
1805,364422,330.0,378.99
1806,364922,500.0,378.99
1807,365422,500.0,382.66
1808,365922,500.0,385.15
1809,366422,500.0,385.21
1810,366922,500.0,387.39
1811,367422,500.0,387.39
1812,367724,302.0,388.12
1813,368224,500.0,388.72
1814,368634,410.0,389.35
1815,369134,500.0,391.58
1816,369634,500.0,393.77
1817,370134,500.0,394.18
1818,370634,500.0,397.01
1819,370796,162.0,393.63
1820,371270,474.0,396.79
1821,371637,367.0,397.43
1822,372137,500.0,398.75
1823,372561,424.0,398.7
1824,372640,79.0,397.21
1825,372816,176.0,393.97
1826,373316,500.0,397.66
1827,373816,500.0,397.66
1828,374316,500.0,397.66
1829,374816,500.0,397.66
1830,375197,381.0,399.11
1831,375578,381.0,400.72
1832,376078,500.0,401.79
1833,376265,187.0,400.76
1834,376575,310.0,399.41
1835,377054,479.0,401.42
1836,377554,500.0,404.5
1837,378054,500.0,407.65
1838,378554,500.0,407.65
1839,379054,500.0,408.38
1840,379554,500.0,408.38
1841,379929,375.0,409.32
1842,380429,500.0,411.98
1843,380840,411.0,411.09
1844,381340,500.0,411.09
1845,381438,98.0,407.07
1846,381938,500.0,407.07
1847,382406,468.0,407.98
1848,382906,500.0,411.76
1849,383406,500.0,412.78
1850,383906,500.0,412.78
1851,384334,428.0,413.29
1852,384543,209.0,410.38
1853,384870,327.0,408.65
1854,385307,437.0,408.02
1855,385520,213.0,405.15
1856,386020,500.0,405.15
1857,386520,500.0,407.5
1858,386837,317.0,406.43
1859,387337,500.0,408.15
1860,387837,500.0,408.26
1861,388337,500.0,409.59
1862,388706,369.0,408.28
1863,389087,381.0,410.6
1864,389513,426.0,409.86
1865,389848,335.0,408.91
1866,390123,275.0,408.93
1867,390286,163.0,406.97
1868,390614,328.0,407.58
1869,391114,500.0,409.4
1870,391614,500.0,409.64
1871,392110,496.0,409.6
1872,392610,500.0,409.6
1873,392880,270.0,407.3
1874,393380,500.0,407.3
1875,393632,252.0,404.82
1876,393793,161.0,402.41
1877,393920,127.0,398.68
1878,394135,215.0,398.24
1879,394236,101.0,397.81
1880,394736,500.0,397.81
1881,395236,500.0,399.64
1882,395736,500.0,400.0
1883,395831,95.0,398.04
1884,396024,193.0,396.69
1885,396171,147.0,393.16
1886,396478,307.0,393.04
1887,396978,500.0,393.04
1888,397346,368.0,391.72
1889,397846,500.0,394.98
1890,398303,457.0,394.55
1891,398664,361.0,395.13
1892,399062,398.0,394.11
1893,399562,500.0,396.5
1894,400051,489.0,396.39
1895,400527,476.0,396.15
1896,401027,500.0,396.15
1897,401460,433.0,396.51
1898,401960,500.0,396.98
1899,402460,500.0,397.99
1900,402960,500.0,401.6
1901,403102,142.0,398.04
1902,403535,433.0,399.24
1903,404035,500.0,401.77
1904,404446,411.0,403.54
1905,404635,189.0,402.13
1906,405082,447.0,401.6
1907,405338,256.0,399.16
1908,405624,286.0,397.02
1909,406124,500.0,397.02
1910,406624,500.0,397.02
1911,406976,352.0,395.54
1912,407386,410.0,396.62
1913,407796,410.0,395.72
1914,408116,320.0,394.82
1915,408351,235.0,392.17
1916,408838,487.0,392.04
1917,409119,281.0,389.85
1918,409619,500.0,389.85
1919,410119,500.0,393.23
1920,410460,341.0,391.9
1921,410918,458.0,392.81
1922,411118,200.0,389.81
1923,411618,500.0,390.57
1924,411786,168.0,391.46
1925,412286,500.0,394.7
1926,412432,146.0,391.16
1927,412575,143.0,387.59
1928,413075,500.0,387.59
1929,413575,500.0,387.59
1930,414075,500.0,388.78
1931,414575,500.0,389.97
1932,414813,238.0,387.35
1933,415313,500.0,390.48
1934,415813,500.0,392.38
1935,416313,500.0,392.59
1936,416813,500.0,392.59
1937,416963,150.0,389.09
1938,417463,500.0,389.09
1939,417963,500.0,389.09
1940,418247,284.0,386.93
1941,418747,500.0,388.18
1942,419000,253.0,385.71
1943,419258,258.0,384.18
1944,419673,415.0,383.33
1945,420059,386.0,386.21
1946,420486,427.0,385.48
1947,420986,500.0,385.8
1948,421480,494.0,385.74
1949,421980,500.0,385.74
1950,422219,239.0,383.13
1951,422637,418.0,383.03
1952,423137,500.0,385.94
1953,423637,500.0,387.67
1954,423881,244.0,385.74
1955,424219,338.0,386.99
1956,424719,500.0,386.99
1957,425219,500.0,386.99
1958,425360,141.0,385.23
1959,425735,375.0,383.98
1960,426235,500.0,383.98
1961,426626,391.0,382.89
1962,426965,339.0,382.59
1963,427465,500.0,383.78
1964,427868,403.0,383.55
1965,428368,500.0,385.2
1966,428680,312.0,385.57
1967,429180,500.0,388.94
1968,429680,500.0,390.66
1969,430108,428.0,389.94
1970,430222,114.0,386.08
1971,430722,500.0,386.12
1972,431222,500.0,386.12
1973,431598,376.0,387.18
1974,431869,271.0,384.89
1975,432369,500.0,387.37
1976,432869,500.0,390.76
1977,433369,500.0,394.49
1978,433869,500.0,397.34
1979,434154,285.0,399.18
1980,434599,445.0,398.63
1981,434777,178.0,395.41
1982,435277,500.0,395.41
1983,435649,372.0,398.18
1984,436074,425.0,400.5
1985,436574,500.0,404.03
1986,437074,500.0,405.96
1987,437476,402.0,404.98
1988,437976,500.0,406.3
1989,438045,69.0,401.99
1990,438545,500.0,402.42
1991,439045,500.0,403.81
1992,439545,500.0,404.83
1993,440045,500.0,404.83
1994,440545,500.0,404.94
1995,440862,317.0,403.35
1996,441121,259.0,400.94
1997,441433,312.0,399.73
1998,441933,500.0,399.73
1999,442433,500.0,399.73
2000,442933,500.0,399.73
2001,443157,224.0,400.55
2002,443657,500.0,401.22
2003,444157,500.0,401.22
2004,444447,290.0,400.01
2005,444947,500.0,403.12
2006,445447,500.0,403.65
2007,445758,311.0,404.2
2008,446258,500.0,406.34
2009,446758,500.0,406.34
2010,447258,500.0,406.34
2011,447758,500.0,407.82
2012,448113,355.0,407.27
2013,448499,386.0,407.03
2014,448999,500.0,408.83
2015,449499,500.0,411.48
2016,449721,222.0,408.83
2017,450221,500.0,411.02
2018,450681,460.0,410.62
2019,451153,472.0,410.34
2020,451653,500.0,411.93
2021,452153,500.0,412.35
2022,452653,500.0,415.35
2023,453153,500.0,415.35
2024,453281,128.0,414.95
2025,453781,500.0,414.95
2026,454060,279.0,416.28
2027,454560,500.0,419.85
2028,455060,500.0,419.85
2029,455560,500.0,419.85
2030,456060,500.0,419.85
2031,456560,500.0,419.85
2032,456953,393.0,421.4
2033,457453,500.0,421.4
2034,457953,500.0,421.4
2035,458427,474.0,421.14
2036,458927,500.0,421.14
2037,459427,500.0,424.64
2038,459927,500.0,424.64
2039,460070,143.0,421.07
2040,460570,500.0,423.23
2041,460872,302.0,421.25
2042,461372,500.0,423.72
2043,461593,221.0,423.35
2044,462093,500.0,424.2
2045,462593,500.0,425.34
2046,462746,153.0,422.6
2047,463246,500.0,422.6
2048,463746,500.0,422.66
2049,464246,500.0,422.66
2050,464746,500.0,425.27
2051,465246,500.0,426.09
2052,465668,422.0,425.31
2053,466011,343.0,423.74
2054,466511,500.0,426.3
2055,467011,500.0,427.92
2056,467511,500.0,427.92
2057,468011,500.0,427.92
2058,468511,500.0,431.51
2059,469011,500.0,432.76
2060,469511,500.0,432.76
2061,470011,500.0,433.85
2062,470199,188.0,432.34
2063,470699,500.0,432.34
2064,471199,500.0,433.31
2065,471699,500.0,433.31
2066,472026,327.0,433.46
2067,472526,500.0,433.46
2068,473026,500.0,433.46
2069,473526,500.0,434.18
2070,474026,500.0,438.04
2071,474314,288.0,435.92
