episode,step,reward,mean_100
1073,104918,198.0,218.87
1074,105113,195.0,218.31
1075,105524,411.0,220.68
1076,105892,368.0,223.14
1077,106008,116.0,222.79
1078,106103,95.0,223.12
1079,106288,185.0,223.55
1080,106788,500.0,226.43
1081,106870,82.0,224.78
1082,107178,308.0,226.69
1083,107405,227.0,226.36
1084,107580,175.0,226.06
1085,107833,253.0,223.59
1086,107998,165.0,220.6
1087,108149,151.0,220.49
1088,108603,454.0,223.88
1089,108729,126.0,223.94
1090,108945,216.0,222.39
1091,109041,96.0,221.38
1092,109412,371.0,222.73
1093,109672,260.0,220.68
1094,109932,260.0,221.45
1095,110126,194.0,222.26
1096,110328,202.0,222.74
1097,110486,158.0,223.5
1098,110595,109.0,223.06
1099,110727,132.0,223.94
1100,111016,289.0,225.5
1101,111453,437.0,227.48
1102,111592,139.0,226.17
1103,111817,225.0,225.69
1104,111899,82.0,223.16
1105,112147,248.0,222.51
1106,112325,178.0,221.5
1107,112543,218.0,221.92
1108,112967,424.0,224.51
1109,113083,116.0,223.24
1110,113172,89.0,221.89
1111,113539,367.0,223.59
1112,113846,307.0,223.3
1113,114346,500.0,225.51
1114,114566,220.0,226.56
1115,114741,175.0,227.24
1116,115043,302.0,228.27
1117,115385,342.0,227.78
1118,115665,280.0,228.98
1119,115905,240.0,227.29
1120,116129,224.0,228.29
1121,116322,193.0,227.7
1122,116526,204.0,228.47
1123,116741,215.0,227.37
1124,117020,279.0,228.32
1125,117154,134.0,225.58
1126,117495,341.0,227.93
1127,117857,362.0,229.23
1128,118117,260.0,229.91
1129,118346,229.0,229.73
1130,118497,151.0,229.78
1131,118665,168.0,229.04
1132,118887,222.0,228.93
1133,118957,70.0,228.34
1134,119148,191.0,228.23
1135,119310,162.0,229.03
1136,119556,246.0,230.57
1137,119731,175.0,229.82
1138,119898,167.0,231.11
1139,119951,53.0,229.71
1140,120412,461.0,230.86
1141,120623,211.0,229.69
1142,121056,433.0,229.87
1143,121263,207.0,230.14
1144,121404,141.0,228.44
1145,121655,251.0,227.31
1146,121946,291.0,228.19
1147,122119,173.0,228.37
1148,122360,241.0,227.79
1149,122571,211.0,228.63
1150,122796,225.0,229.31
1151,123100,304.0,229.14
1152,123347,247.0,229.09
1153,123429,82.0,226.4
1154,123619,190.0,226.18
1155,123829,210.0,227.05
1156,124100,271.0,228.62
1157,124470,370.0,229.42
1158,124635,165.0,226.07
1159,124925,290.0,225.78
1160,125211,286.0,227.65
1161,125711,500.0,230.29
1162,125936,225.0,230.97
1163,126275,339.0,231.91
1164,126473,198.0,232.16
1165,126618,145.0,230.33
1166,126668,50.0,229.26
1167,126717,49.0,228.21
1168,126902,185.0,228.88
1169,127106,204.0,228.46
1170,127556,450.0,231.52
1171,127992,436.0,233.68
1172,128264,272.0,235.44
1173,128437,173.0,235.19
1174,128622,185.0,235.09
1175,128910,288.0,233.86
1176,129171,261.0,232.79
1177,129253,82.0,232.45
1178,129678,425.0,235.75
1179,129743,65.0,234.55
1180,130009,266.0,232.21
1181,130175,166.0,233.05
1182,130481,306.0,233.03
1183,130794,313.0,233.89
1184,130898,104.0,233.18
1185,131176,278.0,233.43
1186,131441,265.0,234.43
1187,131638,197.0,234.89
1188,131885,247.0,232.82
1189,132097,212.0,233.68
1190,132244,147.0,232.99
1191,132590,346.0,235.49
1192,132894,304.0,234.82
1193,133340,446.0,236.68
1194,133558,218.0,236.26
1195,133838,280.0,237.12
1196,134132,294.0,238.04
1197,134481,349.0,239.95
1198,134665,184.0,240.7
1199,135092,427.0,243.65
1200,135286,194.0,242.7
1201,135529,243.0,240.76
1202,135879,350.0,242.87
1203,136125,246.0,243.08
1204,136361,236.0,244.62
1205,136651,290.0,245.04
1206,136921,270.0,245.96
1207,137267,346.0,247.24
1208,137442,175.0,244.75
1209,137912,470.0,248.29
1210,138135,223.0,249.63
1211,138328,193.0,247.89
1212,138610,282.0,247.64
1213,138845,235.0,244.99
1214,139303,458.0,247.37
1215,139528,225.0,247.87
1216,139951,423.0,249.08
1217,140191,240.0,248.06
1218,140424,233.0,247.59
1219,140782,358.0,248.77
1220,141282,500.0,251.53
1221,141547,265.0,252.25
1222,141663,116.0,251.37
1223,141899,236.0,251.58
1224,142089,190.0,250.69
1225,142260,171.0,251.06
1226,142495,235.0,250.0
1227,142627,132.0,247.7
1228,142825,198.0,247.08
1229,143165,340.0,248.19
1230,143293,128.0,247.96
1231,143412,119.0,247.47
1232,143612,200.0,247.25
1233,143876,264.0,249.19
1234,144217,341.0,250.69
1235,144389,172.0,250.79
1236,144547,158.0,249.91
1237,144910,363.0,251.79
1238,145138,228.0,252.4
1239,145404,266.0,254.53
1240,145501,97.0,250.89
1241,145618,117.0,249.95
1242,145918,300.0,248.62
1243,145993,75.0,247.3
1244,146164,171.0,247.6
1245,146543,379.0,248.88
1246,146780,237.0,248.34
1247,147018,238.0,248.99
1248,147252,234.0,248.92
1249,147358,106.0,247.87
1250,147540,182.0,247.44
1251,147601,61.0,245.01
1252,147754,153.0,244.07
1253,147986,232.0,245.57
1254,148196,210.0,245.77
1255,148496,300.0,246.67
1256,148730,234.0,246.3
1257,148940,210.0,244.7
1258,149396,456.0,247.61
1259,149626,230.0,247.01
1260,150070,444.0,248.59
1261,150243,173.0,245.32
1262,150401,158.0,244.65
1263,150721,320.0,244.46
1264,150878,157.0,244.05
1265,151137,259.0,245.19
1266,151283,146.0,246.15
1267,151463,180.0,247.46
1268,151639,176.0,247.37
1269,151676,37.0,245.7
1270,151865,189.0,243.09
1271,151988,123.0,239.96
1272,152095,107.0,238.31
1273,152213,118.0,237.76
1274,152356,143.0,237.34
1275,152688,332.0,237.78
1276,152791,103.0,236.2
1277,153150,359.0,238.97
1278,153305,155.0,236.27
1279,153472,167.0,237.29
1280,153581,109.0,235.72
1281,153746,165.0,235.71
1282,153965,219.0,234.84
1283,154124,159.0,233.3
1284,154364,240.0,234.66
1285,154586,222.0,234.1
1286,154777,191.0,233.36
1287,155083,306.0,234.45
1288,155469,386.0,235.84
1289,155609,140.0,235.12
1290,155754,145.0,235.1
1291,155859,105.0,232.69
1292,156004,145.0,231.1
1293,156254,250.0,229.14
1294,156496,242.0,229.38
1295,156975,479.0,231.37
1296,157127,152.0,229.95
1297,157301,174.0,228.2
1298,157591,290.0,229.26
1299,157877,286.0,227.85
1300,157947,70.0,226.61
1301,158139,192.0,226.1
1302,158202,63.0,223.23
1303,158350,148.0,222.25
1304,158485,135.0,221.24
1305,158985,500.0,223.34
1306,159150,165.0,222.29
1307,159290,140.0,220.23
1308,159470,180.0,220.28
1309,159797,327.0,218.85
1310,160277,480.0,221.42
1311,160446,169.0,221.18
1312,160554,108.0,219.44
1313,160785,231.0,219.4
1314,160896,111.0,215.93
1315,161396,500.0,218.68
1316,161552,156.0,216.01
1317,161848,296.0,216.57
1318,162122,274.0,216.98
1319,162276,154.0,214.94
1320,162676,400.0,213.94
1321,162888,212.0,213.41
1322,163388,500.0,217.25
1323,163685,297.0,217.86
1324,164100,415.0,220.11
1325,164311,211.0,220.51
1326,164479,168.0,219.84
1327,164701,222.0,220.74
1328,164835,134.0,220.1
1329,165036,201.0,218.71
1330,165186,150.0,218.93
1331,165303,117.0,218.91
1332,165597,294.0,219.85
1333,165844,247.0,219.68
1334,166227,383.0,220.1
1335,166431,204.0,220.42
1336,166745,314.0,221.98
1337,166927,182.0,220.17
1338,166995,68.0,218.57
1339,167230,235.0,218.26
1340,167502,272.0,220.01
1341,167629,127.0,220.11
1342,167798,169.0,218.8
1343,168066,268.0,220.73
1344,168305,239.0,221.41
1345,168490,185.0,219.47
1346,168767,277.0,219.87
1347,168942,175.0,219.24
1348,169221,279.0,219.69
1349,169482,261.0,221.24
1350,169592,110.0,220.52
1351,169940,348.0,223.39
1352,170325,385.0,225.71
1353,170515,190.0,225.29
1354,170755,240.0,225.59
1355,170893,138.0,223.97
1356,171132,239.0,224.02
1357,171632,500.0,226.92
1358,171800,168.0,224.04
1359,172022,222.0,223.96
1360,172175,153.0,221.05
1361,172480,305.0,222.37
1362,172901,421.0,225.0
1363,173073,172.0,223.52
1364,173281,208.0,224.03
1365,173694,413.0,225.57
1366,174076,382.0,227.93
1367,174424,348.0,229.61
1368,174819,395.0,231.8
1369,175067,248.0,233.91
1370,175536,469.0,236.71
1371,175813,277.0,238.25
1372,175974,161.0,238.79
1373,176295,321.0,240.82
1374,176488,193.0,241.32
1375,176736,248.0,240.48
1376,177205,469.0,244.14
1377,177404,199.0,242.54
1378,177600,196.0,242.95
1379,178041,441.0,245.69
1380,178431,390.0,248.5
1381,178741,310.0,249.95
1382,178899,158.0,249.34
1383,179187,288.0,250.63
1384,179400,213.0,250.36
1385,179871,471.0,252.85
1386,180133,262.0,253.56
1387,180633,500.0,255.5
1388,180804,171.0,253.35
1389,181047,243.0,254.38
1390,181454,407.0,257.0
1391,181695,241.0,258.36
1392,182195,500.0,261.91
1393,182407,212.0,261.53
1394,182907,500.0,264.11
1395,183407,500.0,264.32
1396,183606,199.0,264.79
1397,184022,416.0,267.21
1398,184200,178.0,266.09
1399,184627,427.0,267.5
1400,184981,354.0,270.34
1401,185297,316.0,271.58
1402,185797,500.0,275.95
1403,186196,399.0,278.46
1404,186502,306.0,280.17
1405,186839,337.0,278.54
1406,187148,309.0,279.98
1407,187492,344.0,282.02
1408,187799,307.0,283.29
1409,187895,96.0,280.98
1410,188240,345.0,279.63
1411,188475,235.0,280.29
1412,188664,189.0,281.1
1413,189018,354.0,282.33
1414,189331,313.0,284.35
1415,189603,272.0,282.07
1416,189832,229.0,282.8
1417,190028,196.0,281.8
1418,190404,376.0,282.82
1419,190591,187.0,283.15
1420,190741,150.0,280.65
1421,191046,305.0,281.58
1422,191546,500.0,281.58
1423,191925,379.0,282.4
1424,192425,500.0,283.25
1425,192547,122.0,282.36
1426,192652,105.0,281.73
1427,193152,500.0,284.51
1428,193409,257.0,285.74
1429,193759,350.0,287.23
1430,194060,301.0,288.74
1431,194517,457.0,292.14
1432,194860,343.0,292.63
1433,195360,500.0,295.16
1434,195558,198.0,293.31
1435,196033,475.0,296.02
1436,196141,108.0,293.96
1437,196315,174.0,293.88
1438,196667,352.0,296.72
1439,197167,500.0,299.37
1440,197399,232.0,298.97
1441,197513,114.0,298.84
1442,197592,79.0,297.94
1443,197698,106.0,296.32
1444,198015,317.0,297.1
1445,198185,170.0,296.95
1446,198402,217.0,296.35
1447,198788,386.0,298.46
1448,199062,274.0,298.41
1449,199562,500.0,300.8
1450,199867,305.0,302.75
1451,200156,289.0,302.16
1452,200326,170.0,300.01
1453,200620,294.0,301.05
1454,200949,329.0,301.94
1455,201200,251.0,303.07
1456,201542,342.0,304.1
1457,202031,489.0,303.99
1458,202240,209.0,304.4
1459,202448,208.0,304.26
1460,202812,364.0,306.37
1461,203298,486.0,308.18
1462,203798,500.0,308.97
1463,203961,163.0,308.88
1464,204326,365.0,310.45
1465,204826,500.0,311.32
1466,205250,424.0,311.74
1467,205564,314.0,311.4
1468,206046,482.0,312.27
1469,206432,386.0,313.65
1470,206908,476.0,313.72
1471,207074,166.0,312.61
1472,207273,199.0,312.99
1473,207456,183.0,311.61
1474,207826,370.0,313.38
1475,208127,301.0,313.91
1476,208405,278.0,312.0
1477,208905,500.0,315.01
1478,209405,500.0,318.05
1479,209639,234.0,315.98
1480,209911,272.0,314.8
1481,210279,368.0,315.38
1482,210779,500.0,318.8
1483,211279,500.0,320.92
1484,211462,183.0,320.62
1485,211898,436.0,320.27
1486,212313,415.0,321.8
1487,212459,146.0,318.26
1488,212959,500.0,321.55
1489,213141,182.0,320.94
1490,213350,209.0,318.96
1491,213850,500.0,321.55
1492,214278,428.0,320.83
1493,214725,447.0,323.18
1494,214990,265.0,320.83
1495,215226,236.0,318.19
1496,215542,316.0,319.36
1497,215960,418.0,319.38
1498,216404,444.0,322.04
1499,216795,391.0,321.68
1500,216938,143.0,319.57
1501,217338,400.0,320.41
1502,217741,403.0,319.44
1503,218146,405.0,319.5
1504,218257,111.0,317.55
1505,218757,500.0,319.18
1506,219257,500.0,321.09
1507,219578,321.0,320.86
1508,219788,210.0,319.89
1509,220270,482.0,323.75
1510,220470,200.0,322.3
1511,220767,297.0,322.92
1512,221118,351.0,324.54
1513,221245,127.0,322.27
1514,221745,500.0,324.14
1515,222245,500.0,326.42
1516,222745,500.0,329.13
1517,223170,425.0,331.42
1518,223670,500.0,332.66
1519,223833,163.0,332.42
1520,224094,261.0,333.53
1521,224591,497.0,335.45
1522,224855,264.0,333.09
1523,225079,224.0,331.54
1524,225172,93.0,327.47
1525,225444,272.0,328.97
1526,225855,411.0,332.03
1527,226355,500.0,332.03
1528,226855,500.0,334.46
1529,227179,324.0,334.2
1530,227464,285.0,334.04
1531,227859,395.0,333.42
1532,228187,328.0,333.27
1533,228506,319.0,331.46
1534,228674,168.0,331.16
1535,228934,260.0,329.01
1536,229050,116.0,329.09
1537,229515,465.0,332.0
1538,229946,431.0,332.79
1539,230160,214.0,329.93
1540,230660,500.0,332.61
1541,231160,500.0,336.47
1542,231567,407.0,339.75
1543,232067,500.0,343.69
1544,232450,383.0,344.35
1545,232719,269.0,345.34
1546,233082,363.0,346.8
1547,233454,372.0,346.66
1548,233868,414.0,348.06
1549,234368,500.0,348.06
1550,234759,391.0,348.92
1551,235244,485.0,350.88
1552,235614,370.0,352.88
1553,235750,136.0,351.3
1554,236050,300.0,351.01
1555,236384,334.0,351.84
1556,236631,247.0,350.89
1557,236773,142.0,347.42
1558,236991,218.0,347.51
1559,237274,283.0,348.26
1560,237468,194.0,346.56
1561,237653,185.0,343.55
1562,238031,378.0,342.33
1563,238382,351.0,344.21
1564,238882,500.0,345.56
1565,239011,129.0,341.85
1566,239509,498.0,342.59
1567,239779,270.0,342.15
1568,240134,355.0,340.88
1569,240323,189.0,338.91
1570,240546,223.0,336.38
1571,241046,500.0,339.72
1572,241481,435.0,342.08
1573,241591,110.0,341.35
1574,241899,308.0,340.73
1575,242175,276.0,340.48
1576,242675,500.0,342.7
1577,243175,500.0,342.7
1578,243410,235.0,340.05
1579,243910,500.0,342.71
1580,244227,317.0,343.16
1581,244300,73.0,340.21
1582,244656,356.0,338.77
1583,245156,500.0,338.77
1584,245656,500.0,341.94
1585,245897,241.0,339.99
1586,246248,351.0,339.35
1587,246369,121.0,339.1
1588,246869,500.0,339.1
1589,247132,263.0,339.91
1590,247548,416.0,341.98
1591,247894,346.0,340.44
1592,248128,234.0,338.5
1593,248403,275.0,336.78
1594,248821,418.0,338.31
1595,248934,113.0,337.08
1596,249113,179.0,335.71
1597,249417,304.0,334.57
1598,249600,183.0,331.96
1599,249792,192.0,329.97
1600,250027,235.0,330.89
1601,250374,347.0,330.36
1602,250874,500.0,331.33
1603,251305,431.0,331.59
1604,251560,255.0,333.03
1605,251835,275.0,330.78
1606,252077,242.0,328.2
1607,252323,246.0,327.45
1608,252597,274.0,328.09
1609,252989,392.0,327.19
1610,253180,191.0,327.1
1611,253680,500.0,329.13
1612,254139,459.0,330.21
1613,254626,487.0,333.81
1614,254734,108.0,329.89
1615,254977,243.0,327.32
1616,255477,500.0,327.32
1617,255822,345.0,326.52
1618,256322,500.0,326.52
1619,256615,293.0,327.82
1620,256989,374.0,328.95
1621,257319,330.0,327.28
1622,257586,267.0,327.31
1623,258050,464.0,329.71
1624,258527,477.0,333.55
1625,258961,434.0,335.17
1626,259434,473.0,335.79
1627,259641,207.0,332.86
1628,260089,448.0,332.34
1629,260589,500.0,334.1
1630,260746,157.0,332.82
1631,260890,144.0,330.31
1632,261165,275.0,329.78
1633,261323,158.0,328.17
1634,261823,500.0,331.49
1635,262323,500.0,333.89
1636,262823,500.0,337.73
1637,263121,298.0,336.06
1638,263621,500.0,336.75
1639,264067,446.0,339.07
1640,264369,302.0,337.09
1641,264469,100.0,333.09
1642,264684,215.0,331.17
1643,265071,387.0,330.04
1644,265571,500.0,331.21
1645,265866,295.0,331.47
1646,266285,419.0,332.03
1647,266688,403.0,332.34
1648,267172,484.0,333.04
1649,267672,500.0,333.04
1650,267890,218.0,331.31
1651,268132,242.0,328.88
1652,268432,300.0,328.18
1653,268644,212.0,328.94
1654,268921,277.0,328.71
1655,269421,500.0,330.37
1656,269647,226.0,330.16
1657,269957,310.0,331.84
1658,270109,152.0,331.18
1659,270549,440.0,332.75
1660,270775,226.0,333.07
1661,271275,500.0,336.22
1662,271481,206.0,334.5
1663,271981,500.0,335.99
1664,272239,258.0,333.57
1665,272566,327.0,335.55
1666,272999,433.0,334.9
1667,273131,132.0,333.52
1668,273398,267.0,332.64
1669,273676,278.0,333.53
1670,274108,432.0,335.62
1671,274470,362.0,334.24
1672,274689,219.0,332.08
1673,274947,258.0,333.56
1674,275220,273.0,333.21
1675,275405,185.0,332.3
1676,275558,153.0,328.83
1677,275734,176.0,325.59
1678,276095,361.0,326.85
1679,276485,390.0,325.75
1680,276758,273.0,325.31
1681,277147,389.0,328.47
1682,277431,284.0,327.75
1683,277708,277.0,325.52
1684,278208,500.0,325.52
1685,278708,500.0,328.11
1686,279035,327.0,327.87
1687,279275,240.0,329.06
1688,279775,500.0,329.06
1689,280148,373.0,330.16
1690,280612,464.0,330.64
1691,280947,335.0,330.53
1692,280960,13.0,328.32
1693,281460,500.0,330.57
1694,281960,500.0,331.39
1695,282048,88.0,331.14
1696,282238,190.0,331.25
1697,282570,332.0,331.53
1698,282924,354.0,333.24
1699,283424,500.0,336.32
1700,283561,137.0,335.34
1701,283634,73.0,332.6
1702,283843,209.0,329.69
1703,284067,224.0,327.62
1704,284479,412.0,329.19
1705,284979,500.0,331.44
1706,285479,500.0,334.02
1707,285979,500.0,336.56
1708,286243,264.0,336.46
1709,286619,376.0,336.3
1710,286902,283.0,337.22
1711,287264,362.0,335.84
1712,287389,125.0,332.5
1713,287637,248.0,330.11
1714,288137,500.0,334.03
1715,288470,333.0,334.93
1716,288680,210.0,332.03
1717,289180,500.0,333.58
1718,289680,500.0,333.58
1719,290064,384.0,334.49
1720,290231,167.0,332.42
1721,290731,500.0,334.12
1722,291231,500.0,336.45
1723,291684,453.0,336.34
1724,292002,318.0,334.75
1725,292502,500.0,335.41
1726,292851,349.0,334.17
1727,293351,500.0,337.1
1728,293661,310.0,335.72
1729,293811,150.0,332.22
1730,294311,500.0,335.65
1731,294811,500.0,339.21
1732,295311,500.0,341.46
1733,295811,500.0,344.88
1734,296311,500.0,344.88
1735,296811,500.0,344.88
1736,297208,397.0,343.85
1737,297402,194.0,342.81
1738,297902,500.0,342.81
1739,298402,500.0,343.35
1740,298806,404.0,344.37
1741,299306,500.0,348.37
1742,299499,193.0,348.15
1743,299862,363.0,347.91
1744,300152,290.0,345.81
1745,300393,241.0,345.27
1746,300893,500.0,346.08
1747,301393,500.0,347.05
1748,301868,475.0,346.96
1749,302055,187.0,343.83
1750,302555,500.0,346.65
1751,303055,500.0,349.23
1752,303431,376.0,349.99
1753,303615,184.0,349.71
1754,303855,240.0,349.34
1755,304241,386.0,348.2
1756,304425,184.0,347.78
1757,304576,151.0,346.19
1758,305076,500.0,349.67
1759,305404,328.0,348.55
1760,305673,269.0,348.98
1761,306035,362.0,347.6
1762,306535,500.0,350.54
1763,307035,500.0,350.54
1764,307535,500.0,352.96
1765,307932,397.0,353.66
1766,308432,500.0,354.33
1767,308932,500.0,358.01
1768,309179,247.0,357.81
1769,309679,500.0,360.03
1770,310179,500.0,360.71
1771,310679,500.0,362.09
1772,310780,101.0,360.91
1773,311200,420.0,362.53
1774,311317,117.0,360.97
1775,311671,354.0,362.66
1776,311956,285.0,363.98
1777,312456,500.0,367.22
1778,312908,452.0,368.13
1779,313408,500.0,369.23
1780,313908,500.0,371.5
1781,314408,500.0,372.61
1782,314908,500.0,374.77
1783,315161,253.0,374.53
1784,315661,500.0,374.53
1785,316058,397.0,373.5
1786,316178,120.0,371.43
1787,316334,156.0,370.59
1788,316542,208.0,367.67
1789,316899,357.0,367.51
1790,317094,195.0,364.82
1791,317338,244.0,363.91
1792,317838,500.0,368.78
1793,318338,500.0,368.78
1794,318640,302.0,366.8
1795,318995,355.0,369.47
1796,319343,348.0,371.05
1797,319718,375.0,371.48
1798,319864,146.0,369.4
1799,320006,142.0,365.82
1800,320207,201.0,366.46
1801,320636,429.0,370.02
1802,321136,500.0,372.93
1803,321632,496.0,375.65
1804,322046,414.0,375.67
1805,322176,130.0,371.97
1806,322564,388.0,370.85
1807,323064,500.0,370.85
1808,323418,354.0,371.75
1809,323727,309.0,371.08
1810,324222,495.0,373.2
1811,324510,288.0,372.46
1812,325010,500.0,376.21
1813,325510,500.0,378.73
1814,326010,500.0,378.73
1815,326510,500.0,380.4
1816,326873,363.0,381.93
1817,327373,500.0,381.93
1818,327653,280.0,379.73
1819,328153,500.0,380.89
1820,328398,245.0,381.67
1821,328564,166.0,378.33
1822,328995,431.0,377.64
1823,329165,170.0,374.81
1824,329665,500.0,376.63
1825,330165,500.0,376.63
1826,330396,231.0,375.45
1827,330896,500.0,375.45
1828,331119,223.0,374.58
1829,331619,500.0,378.08
1830,332016,397.0,377.05
1831,332361,345.0,375.5
1832,332861,500.0,375.5
1833,333087,226.0,372.76
1834,333578,491.0,372.67
1835,333946,368.0,371.35
1836,334161,215.0,369.53
1837,334505,344.0,371.03
1838,334759,254.0,368.57
1839,335087,328.0,366.85
1840,335390,303.0,365.84
1841,335756,366.0,364.5
1842,336189,433.0,366.9
1843,336423,234.0,365.61
1844,336814,391.0,366.62
1845,336931,117.0,365.38
1846,337431,500.0,365.38
1847,337894,463.0,365.01
1848,338169,275.0,363.01
1849,338320,151.0,362.65
1850,338672,352.0,361.17
1851,338932,260.0,358.77
1852,339095,163.0,356.64
1853,339595,500.0,359.8
1854,339854,259.0,359.99
1855,340121,267.0,358.8
1856,340439,318.0,360.14
1857,340829,390.0,362.53
1858,341019,190.0,359.43
1859,341519,500.0,361.15
1860,341947,428.0,362.74
1861,342163,216.0,361.28
1862,342596,433.0,360.61
1863,343092,496.0,360.57
1864,343592,500.0,360.57
1865,343741,149.0,358.09
1866,344188,447.0,357.56
1867,344638,450.0,357.06
1868,345138,500.0,359.59
1869,345350,212.0,356.71
1870,345633,283.0,354.54
1871,346126,493.0,354.47
1872,346240,114.0,354.6
1873,346454,214.0,352.54
1874,346683,229.0,353.66
1875,347013,330.0,353.42
1876,347507,494.0,355.51
1877,347775,268.0,353.19
1878,348275,500.0,353.67
1879,348775,500.0,353.67
1880,349163,388.0,352.55
1881,349370,207.0,349.62
1882,349870,500.0,349.62
1883,350271,401.0,351.1
1884,350771,500.0,351.1
1885,351115,344.0,350.57
1886,351344,229.0,351.66
1887,351660,316.0,353.26
1888,352160,500.0,356.18
1889,352660,500.0,357.61
1890,352923,263.0,358.29
1891,353142,219.0,358.04
1892,353265,123.0,354.27
1893,353611,346.0,352.73
1894,353922,311.0,352.82
1895,354251,329.0,352.56
1896,354751,500.0,354.08
1897,355251,500.0,355.33
1898,355496,245.0,356.32
1899,355826,330.0,358.2
1900,356192,366.0,359.85
1901,356692,500.0,360.56
1902,356841,149.0,357.05
1903,357341,500.0,357.09
1904,357545,204.0,354.99
1905,358045,500.0,358.69
1906,358370,325.0,358.06
1907,358775,405.0,357.11
1908,359275,500.0,358.57
1909,359775,500.0,360.48
1910,360197,422.0,359.75
1911,360525,328.0,360.15
1912,361025,500.0,360.15
1913,361525,500.0,360.15
1914,361926,401.0,359.16
1915,362146,220.0,356.36
1916,362335,189.0,354.62
1917,362835,500.0,354.62
1918,363018,183.0,353.65
1919,363273,255.0,351.2
1920,363616,343.0,352.18
1921,363753,137.0,351.89
1922,364045,292.0,350.5
1923,364429,384.0,352.64
1924,364743,314.0,350.78
1925,364929,186.0,347.64
1926,365263,334.0,348.67
1927,365477,214.0,345.81
1928,365977,500.0,348.58
1929,366464,487.0,348.45
1930,366588,124.0,345.72
1931,366769,181.0,344.08
1932,367079,310.0,342.18
1933,367264,185.0,341.77
1934,367696,432.0,341.18
1935,368196,500.0,342.5
1936,368568,372.0,344.07
1937,369068,500.0,345.63
1938,369400,332.0,346.41
1939,369900,500.0,348.13
1940,370188,288.0,347.98
1941,370364,176.0,346.08
1942,370864,500.0,346.75
1943,370977,113.0,345.54
1944,371477,500.0,346.63
1945,371977,500.0,350.46
1946,372477,500.0,350.46
1947,372569,92.0,346.75
1948,372837,268.0,346.68
1949,373204,367.0,348.84
1950,373704,500.0,350.32
1951,373914,210.0,349.82
1952,374151,237.0,350.56
1953,374507,356.0,349.12
1954,374773,266.0,349.19
1955,375038,265.0,349.17
1956,375146,108.0,347.07
1957,375568,422.0,347.39
1958,376068,500.0,350.49
1959,376321,253.0,348.02
1960,376644,323.0,346.97
1961,377013,369.0,348.5
1962,377513,500.0,349.17
1963,377989,476.0,348.97
1964,378465,476.0,348.73
1965,378965,500.0,352.24
1966,379465,500.0,352.77
1967,379863,398.0,352.25
1968,380298,435.0,351.6
1969,380798,500.0,354.48
1970,381235,437.0,356.02
1971,381530,295.0,354.04
1972,381736,206.0,354.96
1973,382236,500.0,357.82
1974,382638,402.0,359.55
1975,383138,500.0,361.25
1976,383307,169.0,358.0
1977,383707,400.0,359.32
1978,384068,361.0,357.93
1979,384269,201.0,354.94
1980,384483,214.0,353.2
1981,384779,296.0,354.09
1982,385177,398.0,353.07
1983,385677,500.0,354.06
1984,385771,94.0,350.0
1985,386271,500.0,351.56
1986,386771,500.0,354.27
1987,387212,441.0,355.52
1988,387500,288.0,353.4
1989,388000,500.0,353.4
1990,388241,241.0,353.18
1991,388441,200.0,352.99
1992,388941,500.0,356.76
1993,389221,280.0,356.1
1994,389447,226.0,355.25
1995,389742,295.0,354.91
1996,390242,500.0,354.91
1997,390574,332.0,353.23
1998,391074,500.0,355.78
1999,391375,301.0,355.49
2000,391869,494.0,356.77
2001,392369,500.0,356.77
2002,392685,316.0,358.44
2003,392991,306.0,356.5
2004,393165,174.0,356.2
2005,393446,281.0,354.01
2006,393812,366.0,354.42
2007,393935,123.0,351.6
2008,394415,480.0,351.4
2009,394606,191.0,348.31
2010,394942,336.0,347.45
2011,395246,304.0,347.21
2012,395603,357.0,345.78
2013,395940,337.0,344.15
2014,396159,219.0,342.33
2015,396470,311.0,343.24
2016,396970,500.0,346.35
2017,397088,118.0,342.53
2018,397333,245.0,343.15
2019,397833,500.0,345.6
2020,398333,500.0,347.17
2021,398833,500.0,350.8
2022,399111,278.0,350.66
2023,399593,482.0,351.64
2024,400034,441.0,352.91
2025,400294,260.0,353.65
2026,400626,332.0,353.63
2027,400788,162.0,353.11
2028,401229,441.0,352.52
2029,401729,500.0,352.65
2030,402134,405.0,355.46
2031,402392,258.0,356.23
2032,402786,394.0,357.07
2033,403286,500.0,360.22
2034,403786,500.0,360.9
2035,404188,402.0,359.92
2036,404574,386.0,360.06
2037,404808,234.0,357.4
2038,405206,398.0,358.06
2039,405706,500.0,358.06
2040,406035,329.0,358.47
2041,406535,500.0,361.71
2042,406979,444.0,361.15
2043,407479,500.0,365.02
2044,407624,145.0,361.47
2045,407963,339.0,359.86
2046,408463,500.0,359.86
2047,408893,430.0,363.24
2048,409345,452.0,365.08
2049,409508,163.0,363.04
2050,409893,385.0,361.89
2051,410393,500.0,364.79
2052,410720,327.0,365.69
2053,411220,500.0,367.13
2054,411720,500.0,369.47
2055,412143,423.0,371.05
2056,412464,321.0,373.18
2057,412931,467.0,373.63
2058,413144,213.0,370.76
2059,413644,500.0,373.23
2060,413906,262.0,372.62
2061,414406,500.0,373.93
2062,414906,500.0,373.93
2063,415300,394.0,373.11
2064,415604,304.0,371.39
2065,415940,336.0,369.75
2066,416277,337.0,368.12
2067,416777,500.0,369.14
2068,417277,500.0,369.79
2069,417777,500.0,369.79
2070,417969,192.0,367.34
2071,418413,444.0,368.83
